<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.30	17:18:00	17769.4	17771.8	17758.0	17760.9	438	0	6
2024.04.30	17:19:00	17761.2	17767.2	17759.2	17759.7	418	0	6
2024.04.30	17:20:00	17760.4	17766.7	17760.0	17761.9	379	0	6
2024.04.30	17:21:00	17761.2	17764.3	17748.4	17752.3	472	0	6
2024.04.30	17:22:00	17752.4	17766.2	17752.2	17759.8	510	0	6
2024.04.30	17:23:00	17759.9	17763.5	17755.4	17757.4	442	0	6
2024.04.30	17:24:00	17756.7	17758.2	17748.9	17754.7	546	0	6
2024.04.30	17:25:00	17754.2	17758.8	17751.2	17753.3	478	0	6
2024.04.30	17:26:00	17753.7	17755.7	17745.4	17747.9	592	0	6
2024.04.30	17:27:00	17748.2	17751.9	17734.3	17741.4	683	0	6
2024.04.30	17:28:00	17741.7	17742.7	17735.7	17737.2	614	0	6
2024.04.30	17:29:00	17738.3	17740.0	17719.5	17719.7	757	0	6
2024.04.30	17:30:00	17719.8	17727.7	17715.5	17716.7	782	0	6
2024.04.30	17:31:00	17715.9	17727.2	17712.0	17726.2	762	0	6
2024.04.30	17:32:00	17725.9	17730.7	17724.0	17725.2	588	0	6
2024.04.30	17:33:00	17725.5	17729.9	17721.7	17722.7	515	0	6
2024.04.30	17:34:00	17722.4	17732.3	17720.9	17730.9	549	0	6
2024.04.30	17:35:00	17731.4	17734.3	17725.3	17725.7	534	0	6
2024.04.30	17:36:00	17725.2	17728.5	17721.4	17728.4	553	0	6
2024.04.30	17:37:00	17728.3	17734.0	17723.7	17726.9	488	0	6
2024.04.30	17:38:00	17727.2	17735.7	17726.9	17733.7	525	0	6
2024.04.30	17:39:00	17733.4	17739.5	17732.2	17736.8	550	0	6
2024.04.30	17:40:00	17736.7	17741.8	17733.3	17737.7	534	0	6
2024.04.30	17:41:00	17737.5	17749.8	17736.7	17748.7	544	0	6
2024.04.30	17:42:00	17748.5	17759.4	17748.0	17755.7	582	0	6
2024.04.30	17:43:00	17755.9	17757.2	17750.4	17751.7	461	0	6
2024.04.30	17:44:00	17751.9	17759.4	17749.7	17757.7	515	0	6
2024.04.30	17:45:00	17758.7	17766.0	17756.2	17764.5	535	0	6
2024.04.30	17:46:00	17764.4	17770.9	17760.4	17770.4	474	0	6
2024.04.30	17:47:00	17769.8	17772.3	17761.4	17766.9	582	0	6
2024.04.30	17:48:00	17767.2	17767.9	17764.0	17766.9	444	0	6
2024.04.30	17:49:00	17767.4	17768.8	17760.7	17762.7	506	0	6
2024.04.30	17:50:00	17762.8	17764.2	17751.5	17754.4	574	0	6
2024.04.30	17:51:00	17754.8	17754.8	17749.0	17753.0	501	0	6
2024.04.30	17:52:00	17752.9	17755.2	17743.5	17745.3	545	0	6
2024.04.30	17:53:00	17744.8	17744.8	17733.4	17735.7	602	0	6
2024.04.30	17:54:00	17735.2	17737.9	17728.4	17734.7	572	0	6
2024.04.30	17:55:00	17734.0	17735.0	17729.7	17731.4	509	0	6
2024.04.30	17:56:00	17731.3	17735.3	17719.4	17726.2	577	0	6
2024.04.30	17:57:00	17726.0	17734.2	17724.9	17729.2	540	0	6
2024.04.30	17:58:00	17728.7	17732.7	17727.0	17728.5	502	0	6
2024.04.30	17:59:00	17728.2	17732.3	17726.4	17732.2	453	0	6
2024.04.30	18:00:00	17732.3	17734.2	17725.8	17725.9	600	0	6
2024.04.30	18:01:00	17725.0	17728.2	17717.0	17717.4	636	0	6
2024.04.30	18:02:00	17717.7	17722.7	17712.4	17720.9	610	0	6
2024.04.30	18:03:00	17721.2	17721.8	17712.0	17713.4	497	0	6
2024.04.30	18:04:00	17713.5	17714.3	17706.9	17710.2	486	0	6
2024.04.30	18:05:00	17710.3	17717.4	17705.0	17716.2	576	0	6
2024.04.30	18:06:00	17716.4	17717.9	17706.8	17708.0	521	0	6
2024.04.30	18:07:00	17707.9	17708.8	17702.4	17706.5	595	0	6
2024.04.30	18:08:00	17706.4	17713.7	17687.7	17689.2	716	0	6
2024.04.30	18:09:00	17689.3	17694.4	17679.4	17690.7	781	0	6
2024.04.30	18:10:00	17690.9	17695.4	17686.7	17689.4	561	0	6
2024.04.30	18:11:00	17689.2	17693.3	17670.0	17673.5	733	0	6
2024.04.30	18:12:00	17673.4	17674.2	17658.2	17658.2	660	0	6
2024.04.30	18:13:00	17658.7	17665.5	17650.8	17660.4	789	0	6
2024.04.30	18:14:00	17659.9	17660.4	17647.7	17651.5	660	0	6
2024.04.30	18:15:00	17651.0	17658.9	17646.4	17657.7	664	0	6
2024.04.30	18:16:00	17657.4	17670.3	17656.5	17661.7	695	0	6
2024.04.30	18:17:00	17661.3	17667.3	17659.7	17664.4	537	0	6
2024.04.30	18:18:00	17664.5	17675.5	17661.4	17670.7	599	0	6
2024.04.30	18:19:00	17670.8	17672.3	17667.7	17671.9	468	0	6
2024.04.30	18:20:00	17671.5	17675.5	17667.3	17673.7	508	0	6
2024.04.30	18:21:00	17673.8	17674.2	17666.7	17668.2	450	0	6
2024.04.30	18:22:00	17667.8	17669.7	17661.2	17664.7	523	0	6
2024.04.30	18:23:00	17664.5	17665.0	17655.2	17658.7	477	0	6
2024.04.30	18:24:00	17658.3	17660.4	17652.2	17659.7	524	0	6
2024.04.30	18:25:00	17660.2	17666.7	17660.2	17662.9	530	0	6
2024.04.30	18:26:00	17663.2	17669.0	17661.8	17665.9	458	0	6
2024.04.30	18:27:00	17665.8	17667.4	17658.4	17660.7	397	0	6
2024.04.30	18:28:00	17660.8	17662.9	17658.2	17659.2	428	0	6
2024.04.30	18:29:00	17659.3	17665.3	17655.2	17665.0	458	0	6
2024.04.30	18:30:00	17665.3	17666.9	17656.5	17657.9	423	0	6
2024.04.30	18:31:00	17657.8	17657.8	17639.2	17643.8	662	0	6
2024.04.30	18:32:00	17643.9	17652.3	17635.4	17649.9	732	0	6
2024.04.30	18:33:00	17649.5	17653.5	17649.3	17651.5	356	0	6
2024.04.30	18:34:00	17651.7	17656.4	17649.5	17653.7	410	0	6
2024.04.30	18:35:00	17654.3	17662.4	17653.7	17658.7	406	0	6
2024.04.30	18:36:00	17659.0	17661.0	17655.8	17659.2	312	0	6
2024.04.30	18:37:00	17658.7	17661.3	17653.7	17656.2	316	0	6
2024.04.30	18:38:00	17655.9	17656.9	17651.8	17653.7	322	0	6
2024.04.30	18:39:00	17653.4	17654.7	17650.5	17650.5	310	0	6
2024.04.30	18:40:00	17650.4	17651.9	17638.4	17642.7	462	0	6
2024.04.30	18:41:00	17642.4	17642.7	17629.4	17633.7	559	0	6
2024.04.30	18:42:00	17633.4	17637.2	17626.4	17631.4	439	0	6
2024.04.30	18:43:00	17630.9	17640.9	17629.5	17640.4	421	0	6
2024.04.30	18:44:00	17640.3	17643.8	17635.2	17637.2	407	0	6
2024.04.30	18:45:00	17637.3	17645.9	17635.9	17643.4	394	0	6
2024.04.30	18:46:00	17642.9	17644.2	17637.4	17637.9	302	0	6
2024.04.30	18:47:00	17637.8	17639.8	17631.4	17638.4	321	0	6
2024.04.30	18:48:00	17638.7	17639.5	17627.9	17631.2	419	0	6
2024.04.30	18:49:00	17630.9	17638.7	17626.4	17634.7	466	0	6
2024.04.30	18:50:00	17634.5	17644.0	17634.4	17634.9	475	0	6
2024.04.30	18:51:00	17635.0	17636.9	17627.8	17635.7	478	0	6
2024.04.30	18:52:00	17634.9	17640.2	17630.2	17640.2	435	0	6
2024.04.30	18:53:00	17640.4	17642.4	17636.3	17637.7	442	0	6
2024.04.30	18:54:00	17637.5	17641.8	17636.9	17639.7	416	0	6
2024.04.30	18:55:00	17639.4	17655.2	17638.3	17652.8	584	0	6
2024.04.30	18:56:00	17652.4	17657.8	17650.8	17654.9	527	0	6
2024.04.30	18:57:00	17655.0	17664.3	17654.2	17659.2	455	0	6
2024.04.30	18:58:00	17660.3	17660.3	17655.8	17656.4	384	0	6
2024.04.30	18:59:00	17656.7	17659.9	17654.5	17658.0	350	0	6
2024.04.30	19:00:00	17659.4	17660.8	17654.8	17655.9	392	0	6
2024.04.30	19:01:00	17655.5	17655.9	17637.7	17643.9	518	0	6
2024.04.30	19:02:00	17644.2	17653.7	17644.0	17651.4	414	0	6
2024.04.30	19:03:00	17651.2	17655.0	17648.3	17650.8	322	0	6
2024.04.30	19:04:00	17650.9	17651.4	17644.3	17645.4	364	0	6
2024.04.30	19:05:00	17644.4	17645.5	17634.5	17640.9	498	0	6
2024.04.30	19:06:00	17641.0	17641.9	17637.3	17640.0	401	0	6
2024.04.30	19:07:00	17639.9	17643.7	17634.4	17640.4	374	0	6
2024.04.30	19:08:00	17640.5	17642.9	17636.3	17638.2	319	0	6
2024.04.30	19:09:00	17637.7	17643.9	17637.3	17641.2	359	0	6
2024.04.30	19:10:00	17641.3	17652.3	17640.4	17651.7	427	0	6
2024.04.30	19:11:00	17651.8	17661.0	17649.8	17654.2	391	0	6
2024.04.30	19:12:00	17654.9	17655.5	17645.8	17647.3	320	0	6
2024.04.30	19:13:00	17647.4	17657.8	17647.4	17655.9	307	0	6
2024.04.30	19:14:00	17656.2	17660.4	17655.4	17659.7	267	0	6
2024.04.30	19:15:00	17659.2	17664.8	17657.4	17662.3	374	0	6
2024.04.30	19:16:00	17662.4	17662.4	17658.4	17658.7	303	0	6
2024.04.30	19:17:00	17658.4	17660.5	17653.4	17653.9	254	0	6
2024.04.30	19:18:00	17653.8	17654.9	17649.7	17653.9	337	0	6
2024.04.30	19:19:00	17654.3	17662.4	17653.6	17661.4	285	0	6
2024.04.30	19:20:00	17661.7	17666.4	17660.5	17665.7	310	0	6
2024.04.30	19:21:00	17665.8	17669.8	17663.5	17664.2	326	0	6
2024.04.30	19:22:00	17664.7	17667.4	17663.9	17665.4	268	0	6
2024.04.30	19:23:00	17664.9	17669.4	17663.4	17665.7	278	0	6
2024.04.30	19:24:00	17666.2	17668.4	17659.9	17660.2	306	0	6
2024.04.30	19:25:00	17659.9	17663.2	17659.3	17661.9	274	0	6
2024.04.30	19:26:00	17661.8	17666.4	17660.9	17661.9	259	0	6
2024.04.30	19:27:00	17662.2	17663.3	17657.9	17660.4	238	0	6
2024.04.30	19:28:00	17659.7	17664.2	17659.4	17663.7	221	0	6
2024.04.30	19:29:00	17663.4	17663.8	17656.0	17659.7	238	0	6
2024.04.30	19:30:00	17659.4	17659.9	17641.4	17641.9	462	0	6
2024.04.30	19:31:00	17642.4	17644.4	17636.8	17638.2	434	0	6
2024.04.30	19:32:00	17637.9	17641.0	17626.2	17626.4	453	0	6
2024.04.30	19:33:00	17627.4	17631.3	17617.7	17624.7	497	0	6
2024.04.30	19:34:00	17623.8	17624.2	17600.5	17605.7	624	0	6
2024.04.30	19:35:00	17606.9	17620.2	17603.4	17614.2	516	0	6
2024.04.30	19:36:00	17615.2	17616.3	17609.4	17613.5	409	0	6
2024.04.30	19:37:00	17613.0	17619.9	17612.9	17613.7	339	0	6
2024.04.30	19:38:00	17613.8	17616.7	17604.2	17607.4	393	0	6
2024.04.30	19:39:00	17607.3	17609.0	17596.9	17599.8	449	0	6
2024.04.30	19:40:00	17601.3	17601.9	17596.0	17598.5	393	0	6
2024.04.30	19:41:00	17598.4	17601.4	17584.8	17589.7	469	0	6
2024.04.30	19:42:00	17589.4	17589.8	17580.2	17582.2	550	0	6
2024.04.30	19:43:00	17582.0	17591.2	17579.9	17583.7	457	0	6
2024.04.30	19:44:00	17583.4	17595.3	17579.4	17590.8	373	0	6
2024.04.30	19:45:00	17590.1	17591.8	17580.5	17584.6	443	0	6
2024.04.30	19:46:00	17584.3	17592.6	17583.3	17587.8	374	0	6
2024.04.30	19:47:00	17588.1	17590.3	17584.6	17585.2	319	0	6
2024.04.30	19:48:00	17585.7	17590.3	17583.6	17587.3	328	0	6
2024.04.30	19:49:00	17586.8	17588.6	17583.8	17586.6	303	0	6
2024.04.30	19:50:00	17585.8	17595.8	17585.8	17594.6	380	0	6
2024.04.30	19:51:00	17594.5	17595.3	17588.1	17593.3	332	0	6
2024.04.30	19:52:00	17592.6	17595.6	17588.6	17590.6	270	0	6
2024.04.30	19:53:00	17590.1	17591.3	17585.3	17587.3	298	0	6
2024.04.30	19:54:00	17586.8	17589.6	17583.2	17587.8	318	0	6
2024.04.30	19:55:00	17587.6	17592.1	17583.6	17584.3	308	0	6
2024.04.30	19:56:00	17584.0	17592.8	17584.0	17590.6	312	0	6
2024.04.30	19:57:00	17590.7	17598.6	17589.2	17595.6	367	0	6
2024.04.30	19:58:00	17595.3	17606.6	17595.1	17605.3	379	0	6
2024.04.30	19:59:00	17604.8	17610.0	17601.0	17602.1	372	0	6
2024.04.30	20:00:00	17601.7	17602.6	17588.8	17591.6	447	0	6
2024.04.30	20:01:00	17591.3	17598.6	17590.6	17596.6	317	0	6
2024.04.30	20:02:00	17597.2	17613.0	17597.2	17611.8	392	0	6
2024.04.30	20:03:00	17612.1	17620.8	17612.1	17615.0	387	0	6
2024.04.30	20:04:00	17615.1	17616.1	17596.3	17598.3	362	0	6
2024.04.30	20:05:00	17597.3	17601.3	17589.3	17599.3	434	0	6
2024.04.30	20:06:00	17599.2	17611.1	17598.1	17609.6	369	0	6
2024.04.30	20:07:00	17609.7	17611.3	17606.2	17606.8	268	0	6
2024.04.30	20:08:00	17606.3	17608.6	17603.3	17603.7	277	0	6
2024.04.30	20:09:00	17603.6	17606.0	17597.3	17599.7	285	0	6
2024.04.30	20:10:00	17600.1	17604.6	17598.3	17601.7	280	0	6
2024.04.30	20:11:00	17601.6	17607.1	17590.5	17592.3	359	0	6
2024.04.30	20:12:00	17592.2	17594.8	17573.3	17579.1	493	0	6
2024.04.30	20:13:00	17579.3	17582.8	17577.5	17579.3	339	0	6
2024.04.30	20:14:00	17579.6	17587.3	17578.6	17584.1	352	0	6
2024.04.30	20:15:00	17585.0	17585.6	17577.1	17582.1	339	0	6
2024.04.30	20:16:00	17581.8	17584.1	17576.3	17582.1	275	0	6
2024.04.30	20:17:00	17581.8	17586.6	17578.6	17579.6	297	0	6
2024.04.30	20:18:00	17580.1	17587.8	17574.3	17586.2	350	0	6
2024.04.30	20:19:00	17586.1	17589.6	17583.3	17583.8	264	0	6
2024.04.30	20:20:00	17584.1	17589.3	17583.0	17585.1	289	0	6
2024.04.30	20:21:00	17584.8	17589.8	17583.7	17588.8	244	0	6
2024.04.30	20:22:00	17589.1	17602.5	17589.1	17599.6	332	0	6
2024.04.30	20:23:00	17599.2	17602.6	17597.2	17601.3	299	0	6
2024.04.30	20:24:00	17601.1	17602.1	17596.3	17599.6	310	0	6
2024.04.30	20:25:00	17599.5	17608.1	17599.1	17606.6	307	0	6
2024.04.30	20:26:00	17606.3	17610.0	17605.7	17607.6	284	0	6
2024.04.30	20:27:00	17607.3	17607.8	17594.8	17600.6	318	0	6
2024.04.30	20:28:00	17600.8	17605.7	17597.3	17598.8	272	0	6
2024.04.30	20:29:00	17599.1	17600.6	17594.1	17595.6	292	0	6
2024.04.30	20:30:00	17594.8	17596.6	17588.8	17590.3	295	0	6
2024.04.30	20:31:00	17590.2	17597.7	17590.2	17596.1	257	0	6
2024.04.30	20:32:00	17596.2	17598.6	17592.3	17593.3	260	0	6
2024.04.30	20:33:00	17593.6	17602.1	17592.3	17601.8	261	0	6
2024.04.30	20:34:00	17602.0	17604.0	17598.8	17599.1	276	0	6
2024.04.30	20:35:00	17599.7	17603.1	17596.7	17598.3	239	0	6
2024.04.30	20:36:00	17598.5	17608.0	17597.3	17601.0	325	0	6
2024.04.30	20:37:00	17600.7	17607.1	17600.3	17606.3	246	0	6
2024.04.30	20:38:00	17606.6	17609.6	17602.3	17602.8	278	0	6
2024.04.30	20:39:00	17603.1	17611.0	17602.8	17608.6	244	0	6
2024.04.30	20:40:00	17608.3	17622.2	17607.3	17612.3	373	0	6
2024.04.30	20:41:00	17612.1	17612.1	17598.3	17599.1	398	0	6
2024.04.30	20:42:00	17599.8	17603.2	17599.3	17600.1	245	0	6
2024.04.30	20:43:00	17600.6	17604.8	17600.0	17603.8	230	0	6
2024.04.30	20:44:00	17604.1	17606.6	17601.3	17603.6	232	0	6
2024.04.30	20:45:00	17602.8	17608.2	17602.8	17607.1	241	0	6
2024.04.30	20:46:00	17607.5	17613.8	17607.5	17611.1	308	0	6
2024.04.30	20:47:00	17610.8	17611.1	17604.3	17604.6	246	0	6
2024.04.30	20:48:00	17604.3	17610.3	17604.3	17606.8	218	0	6
2024.04.30	20:49:00	17607.1	17617.1	17606.1	17616.6	246	0	6
2024.04.30	20:50:00	17617.1	17617.7	17613.1	17614.7	235	0	6
2024.04.30	20:51:00	17614.8	17627.0	17614.8	17621.3	350	0	6
2024.04.30	20:52:00	17621.2	17626.1	17620.8	17623.7	316	0	6
2024.04.30	20:53:00	17624.1	17626.1	17620.1	17623.8	287	0	6
2024.04.30	20:54:00	17623.7	17632.1	17623.5	17630.3	321	0	6
2024.04.30	20:55:00	17632.0	17634.2	17628.2	17628.8	329	0	6
2024.04.30	20:56:00	17628.5	17628.5	17621.7	17626.6	313	0	6
2024.04.30	20:57:00	17626.7	17631.1	17626.3	17628.5	241	0	6
2024.04.30	20:58:00	17628.3	17628.3	17621.3	17622.6	262	0	6
2024.04.30	20:59:00	17622.3	17628.3	17622.1	17626.1	238	0	6
2024.04.30	21:00:00	17626.3	17634.6	17625.1	17632.1	306	0	6
2024.04.30	21:01:00	17631.8	17639.8	17631.8	17635.6	340	0	6
2024.04.30	21:02:00	17635.7	17642.0	17635.1	17637.0	323	0	6
2024.04.30	21:03:00	17636.8	17642.2	17636.5	17640.1	245	0	6
2024.04.30	21:04:00	17640.2	17640.8	17637.1	17640.6	204	0	6
2024.04.30	21:05:00	17640.7	17641.2	17627.0	17629.1	360	0	6
2024.04.30	21:06:00	17629.0	17631.6	17626.2	17626.8	293	0	6
2024.04.30	21:07:00	17626.2	17629.6	17624.1	17625.1	293	0	6
2024.04.30	21:08:00	17625.2	17628.1	17616.3	17625.0	316	0	6
2024.04.30	21:09:00	17625.3	17628.6	17621.8	17623.6	263	0	6
2024.04.30	21:10:00	17623.5	17624.3	17617.8	17622.1	210	0	6
2024.04.30	21:11:00	17621.8	17622.1	17615.1	17618.1	308	0	6
2024.04.30	21:12:00	17618.2	17623.6	17617.8	17621.8	279	0	6
2024.04.30	21:13:00	17621.3	17628.8	17613.7	17614.3	299	0	6
2024.04.30	21:14:00	17615.0	17619.5	17614.8	17615.8	268	0	6
2024.04.30	21:15:00	17616.1	17622.1	17615.1	17621.6	227	0	6
2024.04.30	21:16:00	17621.3	17621.8	17611.2	17615.6	273	0	6
2024.04.30	21:17:00	17615.3	17617.8	17612.8	17614.6	283	0	6
2024.04.30	21:18:00	17614.3	17617.5	17611.1	17613.0	232	0	6
2024.04.30	21:19:00	17612.8	17613.1	17604.6	17609.6	270	0	6
2024.04.30	21:20:00	17610.1	17611.6	17608.1	17610.5	258	0	6
2024.04.30	21:21:00	17610.6	17616.5	17609.8	17614.6	267	0	6
2024.04.30	21:22:00	17615.3	17623.6	17615.1	17619.5	318	0	6
2024.04.30	21:23:00	17619.3	17620.3	17608.0	17608.1	303	0	6
2024.04.30	21:24:00	17608.2	17610.5	17606.6	17608.3	242	0	6
2024.04.30	21:25:00	17608.8	17613.3	17607.6	17610.3	270	0	6
2024.04.30	21:26:00	17611.1	17611.2	17594.8	17608.1	332	0	6
2024.04.30	21:27:00	17607.8	17608.8	17596.7	17598.3	311	0	6
2024.04.30	21:28:00	17598.6	17600.6	17584.8	17592.6	409	0	6
2024.04.30	21:29:00	17592.3	17592.7	17585.3	17586.1	304	0	6
2024.04.30	21:30:00	17587.6	17593.2	17586.6	17591.6	345	0	6
2024.04.30	21:31:00	17592.1	17600.2	17589.3	17598.6	305	0	6
2024.04.30	21:32:00	17597.7	17597.8	17592.3	17595.1	280	0	6
2024.04.30	21:33:00	17595.2	17608.3	17594.7	17605.6	307	0	6
2024.04.30	21:34:00	17605.3	17612.0	17602.8	17610.3	291	0	6
2024.04.30	21:35:00	17610.6	17615.8	17607.3	17612.2	334	0	6
2024.04.30	21:36:00	17612.1	17612.6	17606.7	17608.1	265	0	6
2024.04.30	21:37:00	17607.8	17613.1	17606.5	17613.1	264	0	6
2024.04.30	21:38:00	17613.2	17618.8	17611.8	17616.3	273	0	6
2024.04.30	21:39:00	17616.8	17617.7	17612.8	17617.3	202	0	6
2024.04.30	21:40:00	17617.0	17619.1	17610.7	17611.5	290	0	6
2024.04.30	21:41:00	17611.6	17617.8	17608.0	17615.8	275	0	6
2024.04.30	21:42:00	17616.0	17616.0	17611.3	17614.6	223	0	6
2024.04.30	21:43:00	17615.6	17615.6	17610.3	17612.3	266	0	6
2024.04.30	21:44:00	17612.5	17612.5	17600.8	17606.3	344	0	6
2024.04.30	21:45:00	17606.7	17611.1	17598.8	17601.6	310	0	6
2024.04.30	21:46:00	17601.3	17608.3	17595.6	17607.1	299	0	6
2024.04.30	21:47:00	17606.8	17607.7	17603.7	17606.5	249	0	6
2024.04.30	21:48:00	17606.6	17608.6	17598.1	17598.8	287	0	6
2024.04.30	21:49:00	17599.3	17599.6	17588.3	17590.8	342	0	6
2024.04.30	21:50:00	17591.6	17591.6	17565.7	17573.6	631	0	6
2024.04.30	21:51:00	17574.5	17583.7	17568.3	17581.1	482	0	6
2024.04.30	21:52:00	17581.0	17588.0	17568.1	17569.6	439	0	6
2024.04.30	21:53:00	17569.3	17573.6	17568.3	17571.3	330	0	6
2024.04.30	21:54:00	17571.6	17575.5	17569.6	17572.1	331	0	6
2024.04.30	21:55:00	17571.8	17576.1	17569.3	17570.8	332	0	6
2024.04.30	21:56:00	17571.0	17581.7	17570.8	17576.3	308	0	6
2024.04.30	21:57:00	17575.8	17579.8	17573.6	17573.8	280	0	6
2024.04.30	21:58:00	17573.6	17577.0	17571.3	17574.3	297	0	6
2024.04.30	21:59:00	17574.6	17581.6	17573.6	17579.1	303	0	6
2024.04.30	22:00:00	17579.0	17592.1	17573.2	17584.3	431	0	6
2024.04.30	22:01:00	17584.1	17591.6	17583.1	17584.8	385	0	6
2024.04.30	22:02:00	17584.7	17595.7	17584.3	17595.3	339	0	6
2024.04.30	22:03:00	17595.6	17597.6	17588.8	17589.0	318	0	6
2024.04.30	22:04:00	17589.1	17593.3	17588.8	17592.8	280	0	6
2024.04.30	22:05:00	17592.3	17595.7	17591.3	17595.1	293	0	6
2024.04.30	22:06:00	17594.8	17595.3	17592.3	17593.3	216	0	6
2024.04.30	22:07:00	17593.5	17601.1	17593.3	17594.6	287	0	6
2024.04.30	22:08:00	17594.3	17596.3	17591.8	17594.8	222	0	6
2024.04.30	22:09:00	17594.6	17596.8	17593.1	17594.8	170	0	6
2024.04.30	22:10:00	17595.1	17601.8	17595.1	17596.3	270	0	6
2024.04.30	22:11:00	17596.6	17601.3	17594.8	17596.3	237	0	6
2024.04.30	22:12:00	17597.1	17597.6	17593.5	17595.6	283	0	6
2024.04.30	22:13:00	17595.3	17598.1	17592.1	17592.3	208	0	6
2024.04.30	22:14:00	17592.5	17594.3	17590.3	17592.3	263	0	6
2024.04.30	22:15:00	17592.2	17595.3	17581.8	17586.6	317	0	6
2024.04.30	22:16:00	17586.7	17589.1	17579.8	17584.1	415	0	6
2024.04.30	22:17:00	17584.3	17586.2	17575.7	17580.8	411	0	6
2024.04.30	22:18:00	17580.3	17583.3	17573.8	17578.1	284	0	6
2024.04.30	22:19:00	17578.2	17579.8	17571.6	17574.3	321	0	6
2024.04.30	22:20:00	17574.7	17584.6	17574.6	17584.0	315	0	6
2024.04.30	22:21:00	17584.3	17584.3	17575.0	17575.6	263	0	6
2024.04.30	22:22:00	17575.7	17575.8	17560.3	17562.2	468	0	6
2024.04.30	22:23:00	17562.3	17566.8	17559.0	17563.1	392	0	6
2024.04.30	22:24:00	17563.6	17570.6	17563.1	17567.8	310	0	6
2024.04.30	22:25:00	17569.1	17577.3	17568.2	17577.2	375	0	6
2024.04.30	22:26:00	17577.1	17577.1	17569.8	17571.6	308	0	6
2024.04.30	22:27:00	17571.3	17581.3	17570.3	17580.6	289	0	6
2024.04.30	22:28:00	17580.1	17589.1	17580.1	17586.6	356	0	6
2024.04.30	22:29:00	17587.1	17592.1	17586.6	17589.5	259	0	6
2024.04.30	22:30:00	17589.6	17591.7	17585.8	17586.8	281	0	6
2024.04.30	22:31:00	17587.1	17591.2	17586.8	17590.3	243	0	6
2024.04.30	22:32:00	17590.6	17598.8	17587.8	17593.7	361	0	6
2024.04.30	22:33:00	17593.8	17600.5	17591.6	17599.1	316	0	6
2024.04.30	22:34:00	17599.2	17601.3	17595.6	17596.0	271	0	6
2024.04.30	22:35:00	17597.3	17601.5	17596.1	17597.1	311	0	6
2024.04.30	22:36:00	17597.6	17599.6	17594.6	17594.6	318	0	6
2024.04.30	22:37:00	17595.1	17595.1	17579.8	17588.1	410	0	6
2024.04.30	22:38:00	17587.6	17589.6	17584.2	17585.5	340	0	6
2024.04.30	22:39:00	17585.6	17587.6	17579.8	17582.5	374	0	6
2024.04.30	22:40:00	17582.6	17586.2	17581.1	17582.3	424	0	6
2024.04.30	22:41:00	17582.6	17592.2	17582.6	17589.1	444	0	6
2024.04.30	22:42:00	17588.8	17592.0	17586.8	17587.5	432	0	6
2024.04.30	22:43:00	17587.3	17592.0	17579.8	17585.0	398	0	6
2024.04.30	22:44:00	17584.8	17585.1	17580.2	17581.6	395	0	6
2024.04.30	22:45:00	17581.5	17586.6	17580.7	17584.1	459	0	6
2024.04.30	22:46:00	17584.6	17587.8	17581.7	17584.7	379	0	6
2024.04.30	22:47:00	17584.6	17591.0	17584.6	17587.7	444	0	6
2024.04.30	22:48:00	17587.6	17594.3	17587.6	17593.0	405	0	6
2024.04.30	22:49:00	17592.5	17605.8	17592.3	17603.1	448	0	6
2024.04.30	22:50:00	17600.8	17600.8	17575.1	17575.1	759	0	6
2024.04.30	22:51:00	17575.0	17581.0	17561.8	17563.1	607	0	6
2024.04.30	22:52:00	17561.7	17563.7	17548.3	17550.8	729	0	6
2024.04.30	22:53:00	17551.6	17551.6	17533.6	17543.1	800	0	6
2024.04.30	22:54:00	17543.2	17551.1	17520.1	17526.6	858	0	6
2024.04.30	22:55:00	17523.1	17523.1	17486.3	17490.6	1042	0	6
2024.04.30	22:56:00	17490.7	17505.1	17490.1	17501.3	877	0	6
2024.04.30	22:57:00	17500.1	17501.6	17481.2	17487.3	833	0	6
2024.04.30	22:58:00	17487.6	17492.6	17481.1	17482.0	752	0	6
2024.04.30	22:59:00	17481.8	17484.5	17461.5	17461.5	1224	0	6
2024.04.30	23:00:00	17461.3	17480.3	17448.1	17478.5	914	0	6
2024.04.30	23:01:00	17478.4	17527.4	17409.4	17453.2	1203	0	18
2024.04.30	23:02:00	17452.3	17514.8	17452.3	17514.0	815	0	20
2024.04.30	23:03:00	17513.4	17518.0	17496.1	17510.4	564	0	20
2024.04.30	23:04:00	17510.9	17515.7	17499.3	17503.7	352	0	20
2024.04.30	23:05:00	17503.0	17503.0	17432.3	17491.9	705	0	18
2024.04.30	23:06:00	17489.7	17506.4	17488.5	17501.5	334	0	18
2024.04.30	23:07:00	17500.8	17503.4	17465.5	17471.9	461	0	18
2024.04.30	23:08:00	17472.8	17482.0	17464.8	17466.4	312	0	18
2024.04.30	23:09:00	17465.4	17473.0	17452.4	17460.0	297	0	18
2024.04.30	23:10:00	17462.3	17467.2	17456.5	17458.4	376	0	18
2024.04.30	23:11:00	17457.5	17468.4	17442.1	17447.4	342	0	18
2024.04.30	23:12:00	17446.2	17454.3	17442.5	17443.3	336	0	20
2024.04.30	23:13:00	17443.6	17469.6	17442.7	17451.4	397	0	18
2024.04.30	23:14:00	17451.0	17460.2	17441.7	17458.9	416	0	18
